"completion_timestamp","previous_assignee","due_date","description","title","responsible_role","overridden_by","acknowledged_timestamp","event_id","override_flag","assigned_user","override_timestamp","category","progress_notes","status","order","id","created_date","updated_date","created_by_id","created_by","is_sample"
"","","","","Did we schedule an Internal BEO discussion with the instructor and Event Team Lead?","Admin","","","69f48c7cd1a308dfaf34fbca","false","","","Checklist","","Not Acknowledged","15","69f48c843ddb95b5b109670d","2026-05-01T11:20:36.325000","2026-05-01T11:20:36.325000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","CC form","Admin","","","69f48c7cd1a308dfaf34fbca","false","","","Checklist","","Not Acknowledged","14","69f48c84d6a2800902807a78","2026-05-01T11:20:36.065000","2026-05-01T11:20:36.065000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Remaining Balance and Headcount DUE","Admin","","","69f48c7cd1a308dfaf34fbca","false","","","Checklist","","Not Acknowledged","13","69f48c820f63046c18a32d2f","2026-05-01T11:20:34.805000","2026-05-01T11:20:34.805000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Remaining Balance Invoice Number","Admin","","","69f48c7cd1a308dfaf34fbca","false","","","Checklist","","Not Acknowledged","12","69f48c7f5c79b545b9ec9d09","2026-05-01T11:20:31.880000","2026-05-01T11:20:31.880000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we send an event flow reminder email?","Admin","","","69f48c7cd1a308dfaf34fbca","false","","","Checklist","","Not Acknowledged","11","69f48c7f84a3bef472122478","2026-05-01T11:20:31.651000","2026-05-01T11:20:31.651000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Final HC","Admin","","","69f48c7cd1a308dfaf34fbca","false","","","Checklist","","Not Acknowledged","10","69f48c7fd0e02d1b8f7ca2b7","2026-05-01T11:20:31.496000","2026-05-01T11:20:31.496000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","BEO?","Admin","","","69f48c7cd1a308dfaf34fbca","false","","","Checklist","","Not Acknowledged","9","69f48c7f52812e673abeec34","2026-05-01T11:20:31.287000","2026-05-01T11:20:31.287000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","If Yes, How many drink tickets / beverages per person?","Admin","","","69f48c7cd1a308dfaf34fbca","false","","","Checklist","","Not Acknowledged","8","69f48c7f55dabd2283a59a1c","2026-05-01T11:20:31.077000","2026-05-01T11:20:31.077000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Interest in consumption on-site Y or N (Includes: drink tickets)","Admin","","","69f48c7cd1a308dfaf34fbca","false","","","Checklist","","Not Acknowledged","7","69f48c7e932e12527d5a41a1","2026-05-01T11:20:30.836000","2026-05-01T11:20:30.836000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we send it to supplier?","Admin","","","69f48c7cd1a308dfaf34fbca","false","","","Checklist","","Not Acknowledged","6","69f48c7e766d9cee67b7b466","2026-05-01T11:20:30.648000","2026-05-01T11:20:30.648000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Add Ons: Logo'd aprons, glassware and Cheese board","Admin","","","69f48c7cd1a308dfaf34fbca","false","","","Checklist","","Not Acknowledged","5","69f48c7ea08d4c299c66a472","2026-05-01T11:20:30.427000","2026-05-01T11:20:30.427000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Participation List - Link","Admin","","","69f48c7cd1a308dfaf34fbca","false","","","Checklist","","Not Acknowledged","4","69f48c7e066353d9a4c4b58f","2026-05-01T11:20:30.194000","2026-05-01T11:20:30.194000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Workflow document","Admin","","","69f48c7cd1a308dfaf34fbca","false","","","Checklist","","Not Acknowledged","3","69f48c7dc610d20af0369ea4","2026-05-01T11:20:29.945000","2026-05-01T11:20:29.945000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Is it documented in Fareharbor?","Admin","","","69f48c7cd1a308dfaf34fbca","false","","","Checklist","","Not Acknowledged","2","69f48c7d838945e773e570ca","2026-05-01T11:20:29.690000","2026-05-01T11:20:29.690000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we update in Sales Alert of Slack?","Admin","","","69f48c7cd1a308dfaf34fbca","false","","","Checklist","","Not Acknowledged","1","69f48c7dfcb1e5e52d570ac7","2026-05-01T11:20:29.494000","2026-05-01T11:20:29.494000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Has Operation Support confirmed when they are planning on meeting the location and time they are meeting (This can be done preferably by SMS or Email)","Admin","","","69f484f933ac2b162606b76a","false","","","Checklist","","Not Acknowledged","16","69f484fd62c0471695d9e918","2026-05-01T10:48:29.464000","2026-05-01T10:48:29.464000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we schedule an Internal BEO discussion with the instructor and Event Team Lead?","Admin","","","69f484f933ac2b162606b76a","false","","","Checklist","","Not Acknowledged","15","69f484fdb4be6502e61d803a","2026-05-01T10:48:29.258000","2026-05-01T10:48:29.258000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","CC form","Admin","","","69f484f933ac2b162606b76a","false","","","Checklist","","Not Acknowledged","14","69f484fdfd732fd97aa490ef","2026-05-01T10:48:29.105000","2026-05-01T10:48:29.105000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Remaining Balance and Headcount DUE","Admin","","","69f484f933ac2b162606b76a","false","","","Checklist","","Not Acknowledged","13","69f484fc7d9eb335b1817225","2026-05-01T10:48:28.911000","2026-05-01T10:48:28.911000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Remaining Balance Invoice Number","Admin","","","69f484f933ac2b162606b76a","false","","","Checklist","","Not Acknowledged","12","69f484fc5583055c327b6206","2026-05-01T10:48:28.741000","2026-05-01T10:48:28.741000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we send an event flow reminder email?","Admin","","","69f484f933ac2b162606b76a","false","","","Checklist","","Not Acknowledged","11","69f484fc313821c9fef7f219","2026-05-01T10:48:28.570000","2026-05-01T10:48:28.570000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Final HC","Admin","","","69f484f933ac2b162606b76a","false","","","Checklist","","Not Acknowledged","10","69f484fc64bbb04c1552f94c","2026-05-01T10:48:28.315000","2026-05-01T10:48:28.315000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","BEO?","Admin","","","69f484f933ac2b162606b76a","false","","","Checklist","","Not Acknowledged","9","69f484fc77e9ba698ddf61f1","2026-05-01T10:48:28.122000","2026-05-01T10:48:28.122000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","If Yes, How many drink tickets / beverages per person?","Admin","","","69f484f933ac2b162606b76a","false","","","Checklist","","Not Acknowledged","8","69f484fba33e685c4c54f013","2026-05-01T10:48:27.959000","2026-05-01T10:48:27.959000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Interest in consumption on-site Y or N (Includes: drink tickets)","Admin","","","69f484f933ac2b162606b76a","false","","","Checklist","","Not Acknowledged","7","69f484fb6c214d209c7d6a46","2026-05-01T10:48:27.747000","2026-05-01T10:48:27.747000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we send it to supplier?","Admin","","","69f484f933ac2b162606b76a","false","","","Checklist","","Not Acknowledged","6","69f484fb396ad1b21783a9bb","2026-05-01T10:48:27.591000","2026-05-01T10:48:27.591000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Add Ons: Logo'd aprons, glassware and Cheese board","Admin","","","69f484f933ac2b162606b76a","false","","","Checklist","","Not Acknowledged","5","69f484fbcc59aad9e42f69f4","2026-05-01T10:48:27.412000","2026-05-01T10:48:27.412000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Participation List - Link","Admin","","","69f484f933ac2b162606b76a","false","","","Checklist","","Not Acknowledged","4","69f484fba152f1fe66dc05e2","2026-05-01T10:48:27.189000","2026-05-01T10:48:27.189000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Workflow document","Admin","","","69f484f933ac2b162606b76a","false","","","Checklist","","Not Acknowledged","3","69f484fa179c69398a2571ab","2026-05-01T10:48:26.897000","2026-05-01T10:48:26.897000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Is it documented in Fareharbor?","Admin","","","69f484f933ac2b162606b76a","false","","","Checklist","","Not Acknowledged","2","69f484faaf85286019bc761d","2026-05-01T10:48:26.648000","2026-05-01T10:48:26.648000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we update in Sales Alert of Slack?","Admin","","","69f484f933ac2b162606b76a","false","","","Checklist","","Not Acknowledged","1","69f484fa66504416ffa939ef","2026-05-01T10:48:26.444000","2026-05-01T10:48:26.444000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Has Operation Support confirmed when they are planning on meeting the location and time they are meeting (This can be done preferably by SMS or Email)","Admin","","","69f481a84ac8baac0a4cfeb5","false","","","Checklist","","Not Acknowledged","16","69f481ad96ea4c8f9f373cbd","2026-05-01T10:34:21.347000","2026-05-01T10:34:21.347000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we schedule an Internal BEO discussion with the instructor and Event Team Lead?","Admin","","","69f481a84ac8baac0a4cfeb5","false","","","Checklist","","Not Acknowledged","15","69f481ada33e685c4c54ee0c","2026-05-01T10:34:21.191000","2026-05-01T10:34:21.191000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","CC form","Admin","","","69f481a84ac8baac0a4cfeb5","false","","","Checklist","","Not Acknowledged","14","69f481ac7e9f3e91cb4552c1","2026-05-01T10:34:20.947000","2026-05-01T10:34:20.947000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Remaining Balance and Headcount DUE","Admin","","","69f481a84ac8baac0a4cfeb5","false","","","Checklist","","Not Acknowledged","13","69f481ac8656007b0f16ff8a","2026-05-01T10:34:20.742000","2026-05-01T10:34:20.742000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Remaining Balance Invoice Number","Admin","","","69f481a84ac8baac0a4cfeb5","false","","","Checklist","","Not Acknowledged","12","69f481ac69c6e7031e36fd81","2026-05-01T10:34:20.526000","2026-05-01T10:34:20.526000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we send an event flow reminder email?","Admin","","","69f481a84ac8baac0a4cfeb5","false","","","Checklist","","Not Acknowledged","11","69f481acb3a7c57f96f2e55e","2026-05-01T10:34:20.305000","2026-05-01T10:34:20.305000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Final HC","Admin","","","69f481a84ac8baac0a4cfeb5","false","","","Checklist","","Not Acknowledged","10","69f481acc0fa21448dd52102","2026-05-01T10:34:20.072000","2026-05-01T10:34:20.072000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","BEO?","Admin","","","69f481a84ac8baac0a4cfeb5","false","","","Checklist","","Not Acknowledged","9","69f481ab929d9b37a988146a","2026-05-01T10:34:19.794000","2026-05-01T10:34:19.794000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","If Yes, How many drink tickets / beverages per person?","Admin","","","69f481a84ac8baac0a4cfeb5","false","","","Checklist","","Not Acknowledged","8","69f481ab8b3b91e124b77c9e","2026-05-01T10:34:19.630000","2026-05-01T10:34:19.630000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Interest in consumption on-site Y or N (Includes: drink tickets)","Admin","","","69f481a84ac8baac0a4cfeb5","false","","","Checklist","","Not Acknowledged","7","69f481ab05dd1f1a782159f9","2026-05-01T10:34:19.418000","2026-05-01T10:34:19.418000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we send it to supplier?","Admin","","","69f481a84ac8baac0a4cfeb5","false","","","Checklist","","Not Acknowledged","6","69f481ab0373ecdfee70633f","2026-05-01T10:34:19.164000","2026-05-01T10:34:19.164000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Add Ons: Logo'd aprons, glassware and Cheese board","Admin","","","69f481a84ac8baac0a4cfeb5","false","","","Checklist","","Not Acknowledged","5","69f481aae41964d6879246b8","2026-05-01T10:34:18.978000","2026-05-01T10:34:18.978000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Participation List - Link","Admin","","","69f481a84ac8baac0a4cfeb5","false","","","Checklist","","Not Acknowledged","4","69f481aa066353d9a4c4a2ae","2026-05-01T10:34:18.750000","2026-05-01T10:34:18.750000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Workflow document","Admin","","","69f481a84ac8baac0a4cfeb5","false","","","Checklist","","Not Acknowledged","3","69f481aa6303481195a7e1b3","2026-05-01T10:34:18.517000","2026-05-01T10:34:18.517000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Is it documented in Fareharbor?","Admin","","","69f481a84ac8baac0a4cfeb5","false","","","Checklist","","Not Acknowledged","2","69f481aae8f944874d76ecc4","2026-05-01T10:34:18.311000","2026-05-01T10:34:18.311000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we update in Sales Alert of Slack?","Admin","","","69f481a84ac8baac0a4cfeb5","false","","","Checklist","","Not Acknowledged","1","69f481aa7fb103997c017d2a","2026-05-01T10:34:18.021000","2026-05-01T10:34:18.021000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Has Operation Support confirmed when they are planning on meeting the location and time they are meeting (This can be done preferably by SMS or Email)","Admin","","","69f38a9d25963c74838e1da2","false","","","Checklist","","Not Acknowledged","16","69f38aa21077db0112b583b8","2026-04-30T17:00:18.774000","2026-04-30T17:00:18.774000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Did we schedule an Internal BEO discussion with the instructor and Event Team Lead?","Admin","","","69f38a9d25963c74838e1da2","false","","","Checklist","","Not Acknowledged","15","69f38aa20e56aed839cadca6","2026-04-30T17:00:18.501000","2026-04-30T17:00:18.501000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","CC form","Admin","","","69f38a9d25963c74838e1da2","false","","","Checklist","","Not Acknowledged","14","69f38aa2c218cc26c0d42a2f","2026-04-30T17:00:18.215000","2026-04-30T17:00:18.215000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Remaining Balance and Headcount DUE","Admin","","","69f38a9d25963c74838e1da2","false","","","Checklist","","Not Acknowledged","13","69f38aa18d6cbe5f87327410","2026-04-30T17:00:17.930000","2026-04-30T17:00:17.930000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
"","","","","Remaining Balance Invoice Number","Admin","","","69f38a9d25963c74838e1da2","false","","","Checklist","","Not Acknowledged","12","69f38aa17402d08d0782cf94","2026-04-30T17:00:17.663000","2026-04-30T17:00:17.663000","service_bdf5b7dc-5664-42ca-ab1f-67b3db250555","service+bdf5b7dc-5664-42ca-ab1f-67b3db250555@no-reply.base44.com","false"
